,Title,Channel,Published At,View Count,Like Count,Comment Count,Like Ratio,Comment Ratio
156,Highlights & Goles: Argentina vs Francia 0-1 en Cuartos de Final | Juegos Olímpicos París 2024,Telemundo Deportes,2024-08-02,194887,1349,1555,0.0069219599049705725,0.007978982692534648
157,Kehlani: Tiny Desk Concert,NPR Music,2024-07-31,1256090,74334,3799,0.0591788804942321,0.003024464807458064
158,"Carrie Underwood Is Your New American Idol Judge! Welcome Home, Carrie!",American Idol,2024-08-01,299133,2347,281,0.007846008297312567,0.0009393814791413853
159,2025 Cost of Living Increase | How it Affects VA Disability & Social Security | COLA | theSITREP,VA | VetResources,2024-07-31,600927,25735,1985,0.042825501267208826,0.0033032298432255497
160,Easily 3 Star It's Over 9000 Challenge (Clash of Clans),Judo Sloth Gaming,2024-08-01,964137,26890,776,0.027890227218745883,0.000804864868789394
161,"SUMMER PART 2 OUT! *ALL Codes!* Mermaid QUEST GUIDE, 24 ITEM Showcase! | ROBLOX Dress To Impress",callmehhaley,2024-08-01,384773,9084,1312,0.02360872514443581,0.0034098026628687564
162,NBA 2K25 | Gameplay Courtside Report with Mike Wang,NBA 2K,2024-08-01,196452,3459,837,0.01760735446826706,0.004260582737768004
163,"Shaboozey, BigXthaPlug - Drink Don't Need No Mix (Official Video)",ShaboozeyVEVO,2024-07-31,2149174,53642,756,0.024959356478349355,0.00035176304943201436
164,Daily Driving My Tank After Giving it a 1000HP Engine,Westen Champlin,2024-07-31,993897,36872,1060,0.03709841160603161,0.0010665089038401363
165,Everything Wrong with AI,gabi belle,2024-07-31,831105,53658,5439,0.0645622394282311,0.006544299456747342
166,“Mask Girl” Actress Married A Chaebol Then Lost EVERYTHING,Stephanie Soo,2024-07-31,736491,30336,1648,0.04118991270769093,0.002237637662917809
167,Unstoppable Simone Biles Wins 6th Gold Medal With Spectacular Floor Routine! | Paris Olympics,Peacock,2024-08-01,1166907,13755,781,0.011787571760217394,0.0006692906975448772
168,"'Main character energy': Kim Yeji, the pistol shooter taking over the internet",Guardian Sport,2024-07-31,2681274,17256,1378,0.00643574658912144,0.0005139347936838981
169,Vince Vaughn Catches a Hot Streak While Eating Spicy Wings | Hot Ones,First We Feast,2024-08-01,3302383,114251,9942,0.03459653226170314,0.003010553288337543
170,Something Is Wrong With The 2024 MLB Season,Baseball Doesn't Exist,2024-07-31,696954,18281,1526,0.02622985161144064,0.0021895275728383797
