,Title,Channel,Published At,View Count,Like Count,Comment Count,Like Ratio,Comment Ratio
135,FOUR-WEIGHT WORLD CHAMP | Claressa Shields vs. Vanessa Joanisse Fight Highlights,DAZN Boxing,2024-07-28,1313619,21878,4446,0.016654753014382406,0.0033845430067622347
136,Jay Leno & Jeff Dunham Unveil The Wraith: The Most Mysterious Movie Car! | Jay Leno's Garage,Jay Leno's Garage,2024-07-29,998018,25511,3793,0.025561663216495095,0.0038005326557236443
137,Beating the Sisyphus allegations,AstralSpiff,2024-07-30,368126,21017,983,0.05709186528525559,0.0026702813710523026
138,EA SPORTS FC 25 | 5v5 Rush Deep Dive,EA SPORTS FC,2024-07-29,1106235,45177,2401,0.040838519844336875,0.00217042490971629
139,Olympic Mini Games Battle,Dude Perfect,2024-07-27,4375052,111951,2388,0.025588495862449177,0.0005458220839432309
140,HOUSE OF THE DRAGON Season 2 Episode 7 Breakdown & Ending Explained - Connection to Fire & Blood,Think Story,2024-07-29,699277,10918,1794,0.015613269133690941,0.0025655069450303673
141,I Opened an Illegal Store in Minecraft,Craftee,2024-07-30,469756,7784,518,0.016570304583656197,0.0011027001251713655
142,Dana White: 'I’m never upping the f****g bonuses again' | UFC 304 Post Fight Press Conference,TheMacLife,2024-07-28,1265795,14334,8621,0.011324108564182984,0.006810739495731932
143,Zinc Tells The Hidden History of Cerro Gordo...So I Mined A Bunch,Ghost Town Living,2024-07-28,422238,21431,1220,0.05075573491727414,0.0028893657131759815
144,face reveal?,aCookieGod,2024-07-28,1599412,94934,13980,0.059355563169464776,0.008740712211737814
145,"""YOU'VE GOT NO CHANCE DUCK""...DINERS TELL ME I WON'T BEAT THIS BREAKFAST CHALLENGE | BeardMeatsFood",BeardMeatsFood,2024-07-28,3839432,124943,6443,0.032542053095353685,0.0016781128041856192
146,"CANADA vs USA | USAB SHOWCASE | FULL GAME HIGHLIGHTS | July 10, 2024",NBA,2024-07-11,8987415,117068,8039,0.013025769923832382,0.0008944729936249745
147,Robert Downey Jr. Is DOCTOR DOOM!,Jeremy Jahns,2024-07-28,781505,34507,7812,0.04415454795554731,0.009996097273849815
148,The Biggest Trees I've Ever Made  Hermitcraft - Episode 21,GoodTimesWithScar,2024-07-28,459910,30372,1720,0.06603900763192799,0.003739862146941793
149,Making my bones UNBREAKABLE with real-life NANOTECH!,Hacksmith Industries,2024-07-27,2044870,83351,3736,0.040761026373314684,0.0018270110080347405
150,"Captain America: Brave New World | Official Teaser | In Theaters February 14, 2025",Marvel Entertainment,2024-07-12,18714482,514242,41666,0.02747829194524326,0.002226404129165851
151,"EXTREME KITCHEN RENOVATION EP 9 | Appliances, Faucets & Vintage Lighting","XO, MaCenna",2024-07-28,222637,19850,844,0.08915858550016395,0.003790924239906215
152,House of the Dragon Season 2 | Season Finale Preview | Max,Max,2024-07-29,2915686,41493,3795,0.014230956282672414,0.00130158048569016
153,I Moved To New York City,Duke Dennis,2024-07-27,1180064,43404,1683,0.03678105594272853,0.0014261938335547902
154,I Bought 1 Star Home Depot Tools,John Malecki Unscrewed,2024-07-28,428459,10323,1212,0.024093320481072867,0.0028287420733372386
155,Back to Van Life + a big announcement!,Kara and Nate,2024-07-27,1152904,43375,3937,0.03762238659940463,0.003414855009610514
156,GloRilla - All Dere (feat. Moneybagg Yo) (Official Music VIdeo) ft. Moneybagg Yo,GloRillaVEVO,2024-07-26,2150934,62443,2925,0.02903064436193765,0.0013598743615564216
157,Lady Gaga - Mon Truc en Plumes (Live from The 2024 Paris Olympics),Lady Gaga,2024-07-27,2463495,75407,5683,0.030609763770577978,0.0023068851367670728
